dataA,dataB
23349,52674
7553,51410
2979,53118
37033,47766
60946,44214
2,44816
71680,51637
45894,51568
66887,51894
65813,49164
49846,53234
27502,50767
5863,45875
37585,50102
18099,46438
39869,51513
67721,53305
42113,49592
22721,50337
11924,44559
58739,44298
79013,49186
59111,52929
30069,52709
20646,51706
62851,50639
30902,52264
71883,50324
79016,51448
47064,47852
10417,45421
59683,46796
25035,45577
40418,51204
53027,50867
49123,52448
73674,52313
20890,45145
78031,46657
4755,50496
18326,50594
6153,52528
34857,43894
11355,49100
32641,45259
22015,46607
46454,46889
46411,44840
70043,52475
10914,53492
26516,52011
30759,49385
41217,45291
58233,47550
57392,48353
43091,49606
53211,44439
49601,53218
69328,52535
852,48484
71681,47311
20832,50544
37070,47864
15804,45475
16006,44332
70341,44961
18992,50504
74353,52874
50704,46336
49514,53392
33486,45960
26891,49521
14097,52159
36904,52438
26997,44861
56012,53657
67674,45280
31520,44325
27700,44714
43676,50322
22224,50384
47937,49286
66240,45915
30227,51883
34570,53044
4451,46828
74459,44047
72414,50037
51484,46243
74449,52771
10432,44717
40431,46103
36882,49514
18573,48775
65794,44120
7456,50034
60156,46281
74464,50819
8962,45450
69525,45155
55127,50392
41209,43934
54920,50838
34616,45064
31073,52528
12893,48196
55630,51213
23730,50300
39645,45014
75205,52067
26054,53117
23135,51542
36958,53843
18519,45167
62108,45908
10034,53014
45841,44469
73799,52430
77484,49173
79085,53183
36237,51317
70847,46349
39401,51744
73545,53288
48182,51225
22997,51965
11714,45770
63341,49945
65283,45218
50342,53656
22659,51179
61480,51687
16439,50018
78656,44441
47867,49180
1197,44974
8271,45067
14379,46467
77455,51345
16227,46152
57037,50949
73397,46873
18466,50103
44822,50847
35434,44449
3434,48421
7024,49916
5652,44970
26256,46897
49314,45136
7682,50549
927,50613
37329,47531
25808,48339
72590,49943
28613,51150
22225,52695
69101,48111
46982,47137
46721,53952
55113,44150
32934,50695
69274,48016
77397,50193
6055,47514
40087,49572
69525,51192
42263,48606
27106,52056
372,44902
66965,47120
76337,49011
53411,47782
62675,53231
18753,45863
23989,48232
765,47652
1882,48131
25970,45552
23270,46896
32535,45613
48037,52092
46687,53496
49759,49130
54740,52765
76952,45774
61517,52614
76789,51438
68349,49859
3779,52077
26487,47723
38283,46336
67028,48747
34557,48061
60120,52497
5711,52230
38131,53598
21070,46005
30686,53150
68600,51609
56602,46863
36661,46224
58803,52926
21854,46951
27539,45407
68647,51097
70083,51133
3078,45356
36397,51520
9134,48974
40345,48188
23481,53069
54297,47005
8852,53975
77151,44489
5418,52057
41002,45686
46025,53040
73028,45783
7452,47824
33265,51040
36992,49424
52069,50079
74283,52057
38313,49751
31820,48491
53001,46551
67993,49253
67824,46754
76185,51957
42528,53118
30996,49513
42512,54078
45365,48291
12672,48711
3777,51729
78791,45274
26131,52080
58531,49319
1267,52676
49847,46939
13418,49744
30257,51633
31051,46177
47717,49602
17404,48352
70143,54109
45317,51159
5561,47258
64379,45758
27525,51197
35687,50513
2966,47395
74749,47139
55022,44785
58233,53002
54311,47834
23724,53540
4662,44456
45280,50428
14043,51334
62244,53412
38547,52130
42355,51245
53385,53887
22926,46670
21331,45153
26431,44987
12291,44573
35812,50295
64083,49838
28703,53683
66072,45857
44987,53635
79690,45669
12634,51268
42848,47796
4858,51946
72391,44590
16703,50863
31162,53501
61343,51585
40095,53527
55791,53044
53028,44514
67686,54097
56529,48182
6696,44487
58427,49773
30178,48421
56626,50691
48775,46885
59913,53962
78708,48603
42729,53906
77061,49976
79869,47396
34944,51183
44846,50731
69167,47734
65483,47246
65626,52689
30858,47183
39161,45217
18926,52086
25233,44969
56470,48601
63164,45641
42035,52663
33675,48939
12449,48606
78628,48263
49701,52626
73747,54229
76233,53403
6512,49227
38880,50412
6761,47315
20969,49439
31775,45909
17066,47813
15169,45853
46355,48511
69303,53845
69365,46521
45185,44483
65764,49531
2324,49623
19588,51372
62089,52325
50254,49418
60376,50672
44351,50712
16051,52297
22089,51585
64926,48487
16018,49300
52444,45868
17661,46161
29479,47642
10293,50487
62650,46797
31837,47929
28585,45126
38057,46686
8794,46989
21072,50010
51212,52755
45648,49960
4947,45106
9576,50669
62326,49779
76859,52964
18453,44834
44748,45626
33030,45133
74490,51316
78638,50803
22673,46752
75240,48326
41879,45111
31299,51804
9750,44632
58235,51452
2906,46078
21058,48193
12122,51913
8493,51001
18151,49684
20586,50051
24133,50614
34402,52141
67343,52464
59709,54159
34631,52879
11256,51114
34417,46759
8931,48500
53229,45831
78058,48681
30504,45565
38793,52108
45433,50420
48945,54137
51323,48901
74999,51649
68001,51223
39837,45812
64486,54396
54878,53569
74340,46084
63446,45102
36298,50965
11441,46306
20817,52145
22179,48990
20155,46445
67548,46000
45869,45578
60951,51718
60037,51640
60282,48128
74135,45786
36897,46030
10620,47861
15873,54239
47572,52717
45685,46548
42173,44666
53101,50474
1854,47151
39713,52154
13353,48150
22494,53136
7729,51854
26164,48964
47694,50344
62633,44986
75280,50333
9466,50295
74093,50461
57344,51969
45172,50948
369,53326
52364,50174
21111,44987
25303,47851
11640,52157
64786,52880
28465,45318
29235,45755
24196,46398
67207,48976
8836,47073
9340,47959
32940,48711
8149,53190
62941,52551
3594,50778
66056,49722
45204,48540
41970,53443
58759,47390
44341,48552
58270,52086
15797,51098
49432,53017
38519,54281
67418,51584
16047,45200
65817,50076
16862,47544
5110,52668
48021,52873
14957,46364
24688,44688
27758,49703
57287,46057
25474,52327
57949,48065
62968,46855
32137,53562
77790,49937
710,51301
10722,52455
72639,49716
79140,45475
63921,51105
25384,47723
10403,48060
72843,46278
46834,48065
10466,46950
14452,45464
79504,48412
4666,50830
12189,52003
27699,53223
70229,50552
28043,45378
67355,53861
43610,52414
58025,48354
41089,48310
44372,47064
57622,46495
25938,48420
4790,52192
45626,47980
29829,46175
61044,45681
62061,46607
33710,51509
59166,47391
59,53323
38315,45728
17418,52518
68446,50561
58247,48593
43975,45649
35829,50376
2501,46633
39652,45472
1543,49084
19088,47494
17798,49281
53384,45310
68097,44893
6322,47895
2913,47602
34513,45662
73543,47145
21930,51755
78803,45751
36499,50836
52917,54203
65496,53980
77940,50991
61738,51776
19262,53696
56085,48895
60469,49188
48714,45673
724,52122
14320,51937
29803,50704
45848,53211
60788,49812
16576,52971
32674,47155
36553,47169
12380,48705
31960,49138
65785,47981
49106,53127
72217,48323
7581,52596
77146,50123
42385,48552
17297,52176
24720,53055
56944,45891
44541,50996
53809,50134
8020,53316
50131,53506
29491,46008
27192,52614
25030,49813
9677,53097
33592,51617
76404,54014
50822,47584
57224,48939
21917,51429
65441,44816
75973,44935
8074,49930
19919,46267
68311,53195
74099,48726
55584,48717
48096,53529
35614,49489
4349,51970
70583,51925
8612,53081
34363,46185
27097,53666
51103,53246
34788,49975
66833,51981
12450,54394
13538,46232
74548,53728
63523,49324
58401,51346
50404,44986
55576,53544
41935,46414
25150,49693
70140,46766
38705,45670
1437,48865
28531,50938
44561,48684
22727,45271
7368,47465
53961,50205
60580,46767
28025,52238
27458,54154
3239,50705
40898,50985
36957,48860
56415,54245
20031,54480
67268,53512
33500,51999
548,53361
79118,51967
8765,53537
66216,46902
62723,47925
58003,51324
58640,52187
12295,52449
57655,47868
71590,48718
30310,51181
71998,49468
42306,53591
62271,53124
48887,46662
23021,47628
55470,45590
8386,50521
2867,48062
69696,48218
21734,45888
59984,46342
65557,45612
10335,51547
53757,48553
61473,48105
7921,51912
49304,54300
51701,47734
3971,50567
55340,47791
16984,46234
48673,47672
50713,46462
76955,48273
20777,47083
74736,52921
20251,45585
54339,54655
53026,52264
24446,49427
30038,47307
35782,53198
8974,54484
39927,51897
3147,44974
35529,53574
52733,48943
58659,46952
62146,53093
31984,52265
53922,54295
53980,54536
32076,49327
43235,50941
29836,48187
66460,52531
65828,47949
30792,47584
46440,45361
29541,49964
15537,46824
42803,53038
37379,52728
20725,48376
39816,46396
35838,51242
2697,52726
43729,53412
73779,47325
47499,50068
76278,54262
63878,49703
32502,48334
1484,50162
3425,53013
2365,54720
41267,48804
16963,47023
54614,46738
56096,46953
72300,50697
55747,46090
38048,52895
24533,45073
32129,48430
6784,46132
57696,52648
42856,51425
31217,45108
33889,49401
74545,46427
50473,46966
982,47463
72852,50537
5372,46724
40938,48885
14536,53149
61539,54466
34637,53662
78292,45482
39110,45891
8494,49277
37104,46535
40120,45575
41622,54436
933,54552
6426,45300
44666,54586
46665,52912
867,53373
54718,46520
52378,48587
44671,50792
7660,50740
57610,54988
58051,54209
20844,48216
6356,52624
43336,46958
57158,48288
29782,46981
38602,54694
68460,46561
43394,49398
30932,46526
25591,48228
30541,49578
37492,54618
20211,53990
39786,54533
62740,55037
78761,51172
47444,48747
3903,52861
52944,51681
36344,54471
54628,48693
62246,48259
47169,53979
79328,46527
8350,46554
53296,51772
69666,46388
48860,48616
71876,47428
50427,46287
17389,47724
7300,50537
46848,50156
40634,45928
37377,50068
21645,48382
51199,51867
42451,47874
36533,49019
8518,53277
54180,50984
30,53477
60,49126
56018,46204
31673,49244
40798,45404
2644,52268
59873,49229
61619,53142
57108,55169
50921,48563
49847,46701
73952,48295
28290,53762
40594,54448
63645,46062
77799,50392
56957,52043
67569,49534
34083,49027
52168,53185
57404,48469
78795,50772
55715,54550
13730,45599
14992,52041
8581,47770
22166,52304
70651,54751
50241,51625
42381,46767
10096,46920
48456,46285
40734,47072
61555,47948
29149,50349
47659,47292
30777,51381
33218,50741
19832,51597
65331,51355
18841,54105
6630,49446
534,50796
69840,52659
37658,55032
3017,51644
1017,54188
34437,51861
71631,45970
6440,54359
41290,46185
79680,45566
75164,49903
64864,45503
10503,45937
49360,46714
57394,54393
45007,49357
14340,46230
22807,47134
43958,50884
31053,54258
37412,48174
72505,49067
27752,46964
39437,49627
68272,51107
12510,49440
48754,55108
67989,53784
10497,45525
61506,50295
69261,54309
61683,51047
6990,54032
38953,54069
18762,53773
10280,52949
73354,47003
34741,50802
55149,48365
17655,47894
75281,51081
38186,49333
48270,54460
20167,48070
42512,50747
14629,53553
45485,48474
2628,48021
71984,55373
39231,54043
79634,46964
63882,54579
38245,54137
39970,54953
77483,48880
47795,46265
45986,49062
56132,55008
70055,54711
18099,45598
22550,49960
5210,50025
53387,47649
34575,54998
17,48742
39439,52415
20235,52585
64194,50383
19540,47856
8765,51941
23993,49269
56131,49919
7835,45909
11396,48362
66217,48970
1285,47633
18715,46535
50091,52065
66098,46625
47052,52882
15853,47078
56814,54561
56501,52079
45239,45831
14275,54130
54320,51926
47838,46705
13243,54149
70365,51538
35213,52373
68680,50702
29027,52455
39715,47001
60935,52951
36910,52049
2944,50340
69248,49960
30066,45578
44043,51668
41464,48756
22935,52106
12212,51873
51165,53261
72639,52594
78027,54813
25360,46805
43101,54800
47366,52276
70175,49797
5639,45999
5754,46077
1676,51442
1764,55124
38536,52721
10985,51839
49228,50176
68363,49211
58640,53107
25841,55239
48130,51661
51272,50039
10636,50490
67670,55013
70590,47935
21389,47986
17691,51604
66781,52816
13732,48835
72425,48070
2137,55371
54131,52125
74448,54713
64144,48130
43432,46272
67350,48197
57402,53834
22421,53963
31321,53878
23712,50632
11820,48281
2629,50746
61900,47576
46413,54239
57076,46735
55211,54807
32615,46939
8285,47762
15831,54866
5215,54540
78368,47483
66963,51008
32873,55411
73007,52450
34670,46853
7570,47827
47934,51273
61017,52940
70727,51477
48985,54582
41196,51831
23475,47669
20189,47525
60951,51008
51138,46615
27809,54607
41106,50004
48577,54893
70473,53013
76394,54673
13645,46319
24815,45736
7975,49859
72682,48330
18281,50762
15781,51027
4586,53927
42052,52137
24265,53226
12672,53222
49349,47458
77035,55137
20994,55011
45211,53649
11250,48363
5954,46290
79258,52257
75347,54055
49651,49992
42863,54493
63238,49394
7742,46227
38977,52917
1236,47671
15972,47982
36116,53926
61655,46673
31114,52380
14707,53213
21083,54084
27566,51450
41129,53924
25553,50561
9064,52053
1388,46648
75922,52070
983,47469
7986,54958
52165,48587
67994,51424
70881,48902
41682,46766
54706,47283
30965,48284
72495,51139
17276,46369
7647,55290
9951,47759
23498,51139
52377,49640
12948,52961
42332,54887
619,50222
9350,50231
29606,53269
22422,52567
57094,48520
17772,54298
7883,55645
19184,46077
41777,49076
67823,47790
74325,50697
63000,53981
8358,54178
65859,48026
44782,46728
32786,52326
69170,53657
7755,45987
26903,54422
60165,46879
35723,47073
70858,52373
8562,45832
51974,48876
75367,53051
5148,55424
45375,50934
3742,48485
8061,49358
20526,48187
49075,54016
67092,50231
28142,49065
2644,51574
14231,53420
13023,51855
47221,50147
25835,53334
27128,48552
22970,49837
3522,51738
66763,49859
52076,48072
20654,46524
15177,52142
26514,55410
36537,49458
71556,50058
34232,55654
55996,48133
38697,47535
56922,46966
73213,51096
74225,47601
31338,50075
1990,48380
6059,47256
38391,51591
31170,47449
22855,47199
26295,50364
31525,55702
67508,51653
55620,53647
37660,51487
45447,49283
66865,46061
65895,52192
28291,53171
17521,55163
78350,46222
28967,49106
27064,49220
3388,54842
18284,49815
77324,51895
27271,54430
35714,53449
28548,52477
10125,54250
22960,52097
41492,54176
65802,51732
54403,47354
63500,45938
57116,52321
13442,46245
1610,47354
38923,54419
19918,47851
66156,48707
6840,48931
45319,47692
40177,50848
74335,53063
56637,49661
35940,54265
25773,49608
35194,52350
72810,51572
79966,55263
38003,49046
20083,54792
31771,54945
30552,54352
41440,55069
24621,50952
52198,49244
15942,48976
51166,47530
54665,47595
57604,51524
58919,55803
4371,49775
13802,52979
33031,52192
43986,46190
57396,53313
39963,49984
47639,51046
76755,51592
76953,49116
45708,54052
72350,49711
7251,54037
41747,47538
19120,49790
34458,52364
1900,51208
63241,46184
10624,47972
66441,46853
77795,55612
45153,53146
68608,55827
1959,53989
34761,48597
27195,50809
57566,47262
28436,51596
5344,48712
49407,55228
16032,47141
7583,54886
